"","student_id","course_id","completion_date"
"3966",28901,"POLS-010",2018-10-19
"3967",80093,"ADFA-S272",2018-10-18
"3968",32948,"WRI-H103",2018-10-18
"3969",30038,"CJU-275",2018-10-18
"3970",97013,"ADG-S213",2018-10-18
"3971",95820,"THETR-433",2018-10-18
"3972",21343,"CHEM-H503",2018-10-17
"3973",18343,"UES-390",2018-10-17
"3974",30500,"BIO-510",2018-10-17
"3975",30135,"ENG-510",2018-10-16
"3976",64712,"SCI-210",2018-10-16
"3977",77051,"SPAN-201",2018-10-16
"3978",22991,"HST-374",2018-10-16
"3979",41474,"WGS-235",2018-10-15
"3980",80051,"ADPR-H457",2018-10-15
"3981",44209,"CHEM-L332",2018-10-15
"3982",61414,"WRI-100+",2018-10-15
"3983",25648,"EDUC-424",2018-10-15
"3984",12146,"ADF-S152",2018-10-15
"3985",29746,"ADPR-4477",2018-10-14
"3986",78230,"RAD-470",2018-10-14
"3987",31500,"CI-141",2018-10-14
"3988",68934,"CJN-507",2018-10-14
"3989",16442,"CJU-211",2018-10-14
"3990",87225,"SOC-484",2018-10-14
"3991",32229,"ADG-S201",2018-10-14
"3992",99722,"POLS-H533",2018-10-14
"3993",80093,"BIO-501",2018-10-12
"3994",14192,"THETR-233",2018-10-12
"3995",53188,"LAWU-510",2018-10-12
"3996",47461,"CAS-H555",2018-10-12
"3997",65617,"EDUC-510",2018-10-12
"3998",76379,"CAS-251",2018-10-12
"3999",62964,"PHIL-363",2018-10-11
"4000",97400,"PHIL-316",2018-10-11
"4001",61236,"EDUC-408",2018-10-11
"4002",17872,"ENG-150",2018-10-11
"4003",93877,"POLS-340",2018-10-11
"4004",99647,"HST-H465",2018-10-11
"4005",76350,"POLS-361",2018-10-11
"4006",71984,"MATH-128",2018-10-10
"4007",78120,"ENG-429",2018-10-10
"4008",92039,"ADPR-506",2018-10-10
"4009",29185,"SPAN-340",2018-10-09
"4010",67699,"PHYS-L253",2018-10-09
"4011",38539,"THETR-100",2018-10-09
"4012",47461,"CJN-443",2018-10-09
"4013",38657,"CHEM-L412",2018-10-09
"4014",90389,"EC-483",2018-10-09
"4015",76379,"BIO-474",2018-10-09
"4016",54720,"CAS-H292",2018-10-09
"4017",11793,"BIO-L104",2018-10-09
"4018",49245,"SPAN-290",2018-10-09
"4019",42753,"PHIL-123",2018-10-08
"4020",86790,"CAS-H221",2018-10-08
"4021",54582,"EDUC-215",2018-10-08
"4022",71984,"PSYCH-H114",2018-10-07
"4023",82746,"ENG-156",2018-10-07
"4024",82746,"CJU-331",2018-10-07
"4025",81957,"UES-L226",2018-10-07
"4026",29940,"POLS-H361",2018-10-06
"4027",19293,"EC-451",2018-10-06
"4028",83910,"ENG-163",2018-10-06
"4029",75918,"HST-288",2018-10-06
"4030",75918,"ENG-432",2018-10-06
"4031",88940,"PHIL-416",2018-10-06
"4032",85232,"HST-275",2018-10-06
"4033",93877,"CHEM-412",2018-10-06
"4034",50335,"EC-311",2018-10-05
"4035",44209,"MUH-227",2018-10-05
"4036",87225,"ENG-153",2018-10-05
"4037",30500,"SOC-342",2018-10-05
"4038",33330,"ARH-290",2018-10-04
"4039",27820,"ASL-101",2018-10-04
"4040",71587,"RAD-301",2018-10-04
"4041",80975,"ADG-510",2018-10-04
"4042",23069,"CJN-401",2018-10-04
"4043",67539,"UES-325",2018-10-03
"4044",86790,"PHIL-318",2018-10-03
"4045",38768,"HST-494",2018-10-03
"4046",45739,"ENG-399",2018-10-03
"4047",95820,"SPAN-201",2018-10-03
"4048",98788,"THETR-191",2018-10-02
"4049",65617,"POLS-H527",2018-10-02
"4050",62964,"POLS-501",2018-10-01
"4051",74850,"ENG-161",2018-10-01
"4052",29940,"BIO-L111",2018-10-01
"4053",61414,"UES-L121",2018-10-01
"4054",47886,"POLS-345",2018-10-01
"4055",38657,"ENG-510",2018-10-01
"4056",95820,"PSYCH-336",2018-10-01
"4057",16442,"SCI-210",2018-09-30
"4058",99352,"BIO-H333",2018-09-30
"4059",84155,"CMPSC-F131",2018-09-30
"4060",66713,"BIO-L225",2018-09-29
"4061",63888,"ADI-242",2018-09-29
"4062",71409,"ENG-213",2018-09-29
"4063",79067,"POLS-506",2018-09-29
"4064",82746,"ENG-357",2018-09-29
"4065",79067,"CJN-239",2018-09-28
"4066",81900,"ENG-312",2018-09-27
"4067",39193,"ADPR-437",2018-09-27
"4068",97258,"BIO-H333",2018-09-27
"4069",35855,"CJN-443",2018-09-26
"4070",63416,"CJN-222",2018-09-26
"4071",41429,"ENG-H266",2018-09-26
"4072",89498,"FR-510",2018-09-26
"4073",49245,"POLS-H523",2018-09-26
"4074",81536,"MUH-221",2018-09-25
"4075",42812,"PHIL-514",2018-09-25
"4076",46163,"LAWU-345",2018-09-25
"4077",39025,"CJN-317",2018-09-24
"4078",17872,"POLS-309",2018-09-24
"4079",30500,"SPAN-I295",2018-09-24
"4080",63888,"POLS-115",2018-09-23
"4081",27576,"ALS-369",2018-09-23
"4082",68934,"ADPR-2277",2018-09-23
"4083",38657,"PHIL-123",2018-09-23
"4084",99647,"ADPR-489",2018-09-23
"4085",37809,"HST-356",2018-09-22
"4086",57390,"POLS-201",2018-09-22
"4087",69769,"PHIL-120",2018-09-22
"4088",31500,"CJN-292",2018-09-22
"4089",30957,"PHYS-L111",2018-09-22
"4090",19721,"SPAN-390",2018-09-22
"4091",32664,"PSYCH-H216",2018-09-22
"4092",44209,"CMPSC-F363",2018-09-21
"4093",27820,"MUH-211",2018-09-21
"4094",77051,"HST-366",2018-09-21
"4095",38657,"HST-218",2018-09-21
"4096",86790,"CJN-510",2018-09-21
"4097",65617,"BIO-L474",2018-09-21
"4098",65617,"ENG-440",2018-09-21
"4099",12146,"PHIL-120",2018-09-21
"4100",99352,"CAS-202",2018-09-21
"4101",12893,"PHIL-H314",2018-09-20
"4102",86716,"PHIL-H120",2018-09-20
"4103",79067,"PSYCH-503",2018-09-20
"4104",32664,"PHIL-363",2018-09-20
"4105",82746,"ARH-318",2018-09-19
"4106",55554,"CHEM-429",2018-09-19
"4107",11793,"CJU-H510",2018-09-19
"4108",16218,"CJN-321",2018-09-18
"4109",16460,"ADFA-S510",2018-09-18
"4110",99352,"PSYCH-H550",2018-09-18
"4111",22991,"PSYCH-222",2018-09-18
"4112",32948,"CMPSC-F331",2018-09-17
"4113",32092,"PHIL-515",2018-09-17
"4114",41474,"WRI-100+",2018-09-16
"4115",24459,"CI-193",2018-09-16
"4116",88011,"PSYCH-324",2018-09-15
"4117",78230,"HST-274",2018-09-15
"4118",19293,"ALS-361",2018-09-15
"4119",82393,"LAWU-534",2018-09-15
"4120",56070,"CJN-112",2018-09-14
"4121",35855,"CI-157",2018-09-14
"4122",42355,"THETR-H510",2018-09-14
"4123",27576,"THETR-433",2018-09-14
"4124",76033,"BIO-H111",2018-09-14
"4125",80975,"CHEM-411",2018-09-14
"4126",83499,"ADFA-S242",2018-09-14
"4127",87753,"POLS-471",2018-09-14
"4128",71984,"ENG-395",2018-09-13
"4129",18094,"BIO-225",2018-09-13
"4130",63416,"ALS-390",2018-09-13
"4131",42753,"PHIL-127",2018-09-13
"4132",90389,"SOC-276",2018-09-13
"4133",88187,"HST-371",2018-09-13
"4134",31500,"SPAN-201",2018-09-12
"4135",17872,"ADI-S106",2018-09-12
"4136",97071,"THETR-437",2018-09-11
"4137",16218,"ARH-303",2018-09-11
"4138",59472,"PSYCH-216",2018-09-11
"4139",29940,"PSYCH-314",2018-09-11
"4140",64795,"HSTLT-H555",2018-09-11
"4141",19989,"ADPR-383",2018-09-11
"4142",62964,"POLS-309",2018-09-10
"4143",50335,"CI-169",2018-09-10
"4144",53742,"ARH-203",2018-09-10
"4145",40058,"CAS-H222",2018-09-10
"4146",68934,"UES-320",2018-09-10
"4147",26183,"ARH-205",2018-09-10
"4148",43534,"ITAL-101",2018-09-09
"4149",89727,"BIO-333",2018-09-09
"4150",67699,"HST-383",2018-09-09
"4151",76094,"ART-02",2018-09-09
"4152",61236,"BIO-345",2018-09-09
"4153",51979,"CMPSC-345",2018-09-09
"4154",78230,"ADPR-422",2018-09-08
"4155",15345,"THETR-221",2018-09-07
"4156",53188,"GCS-H555",2018-09-07
"4157",91764,"POLS-538",2018-09-07
"4158",45739,"ENG-H158",2018-09-07
"4159",41474,"PHIL-423",2018-09-06
"4160",69604,"MATH-130",2018-09-06
"4161",30359,"HST-336",2018-09-06
"4162",41932,"FR-220",2018-09-06
"4163",11793,"ENG-388",2018-09-06
"4164",62964,"CJN-400",2018-09-05
"4165",57282,"CAS-H211",2018-09-05
"4166",61414,"CHEM-H503",2018-09-05
"4167",79067,"CJN-222",2018-09-05
"4168",64795,"CJN-239",2018-09-04
"4169",77051,"CI-143",2018-09-04
"4170",99722,"ENG-490",2018-09-04
"4171",49245,"PSYCH-550",2018-09-04
"4172",41474,"ALS-366",2018-09-03
"4173",64795,"ENG-377",2018-09-03
"4174",80051,"ADG-S311",2018-09-03
"4175",65564,"CJN-353",2018-09-03
"4176",42753,"HST-140",2018-09-03
"4177",41429,"HST-333",2018-09-03
"4178",24459,"ARH-205",2018-09-02
"4179",71984,"EDUC-214",2018-09-02
"4180",57390,"ENG-317",2018-09-02
"4181",80093,"SOC-H113",2018-09-02
"4182",63888,"CJN-505",2018-09-02
"4183",39025,"PHYS-215",2018-09-02
"4184",76094,"CHEM-L411",2018-09-02
"4185",19293,"LAWU-H221",2018-09-02
"4186",56070,"SOC-H555",2018-09-01
"4187",19293,"PHYS-L151",2018-09-01
"4188",68934,"LAWU-211",2018-09-01
"4189",39193,"ENG-H526",2018-09-01
"4190",89498,"EC-441",2018-09-01
